1360,239
1087,181
1373,252
1306,291
1473,86
1429,113
1209,264
1073,3
1185,42
1196,46
1473,111
1292,195
1315,101
1423,294
1456,186
1294,186
1231,244
1036,88
1195,52
1115,133
1181,233
1227,77
1204,278
1114,107
1119,3
1345,189
1475,214
1226,69
1024,49
1266,78
1360,39
1087,146
1373,37
1306,15
1473,128
1429,49
1209,115
1073,6
1185,15
1196,161
1473,171
1292,292
1315,282
1423,99
1456,25
1294,102
1231,175
1036,285
1195,128
1115,47
1181,101
1227,124
1204,21
1114,266
1119,298
1345,158
1475,6
1226,217
1024,176
1266,277
1360,133
1087,43
1373,251
1306,88
1473,69
1429,32
1209,145
1073,297
1185,152
1196,298
1473,36
1292,173
1315,99
1423,29
1456,207
1294,4
1231,128
1036,105
1195,282
1115,116
1181,18
1227,266
1204,265
1114,294
1119,185
1345,28
1475,219
1226,44
1024,191
1266,159
1360,73
1087,55
1373,13
1306,119
1473,174
1429,221
1209,89
1073,259
1185,11
1196,239
1473,22
1292,235
1315,23
1423,268
1456,85
1294,229
1231,74
1036,27
1195,208
1115,26
1181,175
1227,215
1204,246
1114,123
1119,29
1345,25
1475,93
1226,84
1024,57
1266,211
1360,157
1087,62
1373,194
1306,72
1473,248
1429,98
1209,233
1073,243
1185,268
1196,258
1473,19
1292,213
1315,46
1423,95
1456,203
1294,281
1231,63
1036,198
1195,27
1115,97
1181,244
1227,11
1204,175
1114,119
1119,91
1345,81
1475,105
1226,218
1024,247
1266,64
1360,187
1087,83
1373,132
1306,89
1473,277
1429,237
1209,232
1073,222
1185,76
1196,23
1473,287
1292,214
1315,144
1423,9
1456,109
1294,229
1231,117
1036,271
1195,201
1115,296
1181,94
1227,147
1204,187
1114,24
1119,26
1345,112
1475,72
1226,259
1024,131
1266,133
1360,16
1087,2
1373,101
1306,45
1473,258
1429,83
1209,2
1073,105
1185,285
1196,191
1473,286
1292,249
1315,159
1423,264
1456,128
1294,72
1231,291
1036,276
1195,265
1115,81
1181,25
1227,2
1204,49
1114,55
1119,98
1345,289
1475,125
1226,127
1024,17
1266,127
1360,67
1087,103
1373,204
1306,86
1473,21
1429,283
1209,263
1073,242
1185,42
1196,112
1473,8
1292,136
1315,64
1423,137
1456,118
1294,256
1231,179
1036,279
1195,25
1115,67
1181,84
1227,124
1204,228
1114,114
1119,118
1345,75
1475,206
1226,129
1024,35
1266,12
1360,143
1087,206
1373,215
1306,165
1473,152
1429,134
1209,56
1073,54
1185,37
1196,233
1473,8
1292,235
1315,34
1423,177
1456,43
1294,29
1231,289
1036,171
1195,207
1115,12
1181,187
1227,141
1204,289
1114,34
1119,241
1345,66
1475,173
1226,22
1024,198
1266,22
1360,263
1087,243
1373,139
1306,204
1473,106
1429,158
1209,3
1073,28
1185,282
1196,183
1473,277
1292,185
1315,266
1423,166
1456,141
1294,1
1231,281
1036,115
1195,13
1115,1
1181,257
1227,18
1204,59
1114,91
1119,257
1345,243
1475,151
1226,253
1024,216
1266,117
1360,276
1087,42
1373,122
1306,165
1473,266
1429,74
1209,244
1073,187
1185,38
1196,223
1473,178
1292,19
1315,6
1423,7
1456,296
1294,184
1231,254
1036,88
1195,14
1115,38
1181,85
1227,268
1204,149
1114,248
1119,201
1345,128
1475,237
1226,128
1024,217
1266,35
1360,51
1087,211
1373,93
1306,56
1473,288
1429,201
1209,63
1073,101
1185,259
1196,12
1473,151
1292,232
1315,17
1423,218
1456,192
1294,105
1231,163
1036,149
1195,274
1115,204
1181,208
1227,42
1204,31
1114,185
1119,202
1345,289
1475,283
1226,101
1024,186
1266,89
1360,67
1087,47
1373,291
1306,24
1473,95
1429,45
1209,2
1073,208
1185,4
1196,212
1473,72
1292,179
1315,29
1423,184
1456,52
1294,184
1231,21
1036,165
1195,159
1115,183
1181,13
1227,134
1204,153
1114,259
1119,282
1345,282
1475,39
1226,267
1024,277
1266,67
1360,211
1087,131
1373,67
1306,184
1473,144
1429,78
1209,4
1073,8
1185,159
1196,153
1473,191
1292,2
1315,212
1423,11
1456,62
1294,156
1231,55
1036,204
1195,77
1115,253
1181,266
1227,29
1204,23
1114,44
1119,252
1345,122
1475,201
1226,19
1024,222
1266,138
1360,19
1087,114
1373,201
1306,82
1473,117
1429,88
1209,62
1073,91
1185,192
1196,19
1473,146
1292,275
1315,103
1423,268
1456,4
1294,5
1231,76
1036,222
1195,185
1115,27
1181,56
1227,253
1204,186
1114,18
1119,138
1345,256
1475,17
1226,48
1024,75
1266,166
1360,206
1087,9
1373,5
1306,37
1473,17
1429,7
1209,226
1073,289
1185,221
1196,215
1473,47
1292,44
1315,17
1423,78
1456,14
1294,267
1231,289
1036,171
1195,59
1115,99
1181,281
1227,275
1204,72
1114,282
1119,12
1345,189
1475,29
1226,25
1024,295
1266,69
1360,122
1087,285
1373,1
1306,263
1473,195
1429,281
1209,211
1073,146
1185,296
1196,294
1473,156
1292,169
1315,261
1423,79
1456,78
1294,278
1231,9
1036,7
1195,234
1115,243
1181,141
1227,4
1204,137
1114,113
1119,67
1345,116
1475,274
1226,157
1024,89
1266,285
1360,171
1087,39
1373,222
1306,275
1473,6
1429,47
1209,126
1073,234
1185,9
1196,159
1473,58
1292,61
1315,236
1423,174
1456,252
1294,29
1231,62
1036,284
1195,32
1115,48
1181,138
1227,264
1204,247
1114,253
1119,249
1345,269
1475,291
1226,47
1024,24
1266,21
1360,256
1087,12
1373,18
1306,103
1473,291
1429,18
1209,114
1073,161
1185,141
1196,142
1473,149
1292,251
1315,83
1423,22
1456,177
1294,76
1231,76
1036,194
1195,19
1115,67
1181,188
1227,19
1204,136
1114,294
1119,146
1345,101
1475,204
1226,286
1024,168
1266,29
1360,252
1087,257
1373,168
1306,267
1473,36
1429,116
1209,142
1073,249
1185,141
1196,64
1473,102
1292,9
1315,159
1423,173
1456,6
1294,267
1231,55
1036,46
1195,245
1115,93
1181,228
1227,27
1204,203
1114,8
1119,211
1345,285
1475,292
1226,76
1024,19
1266,224
1360,268
1087,282
1373,238
1306,14
1473,13
1429,264
1209,105
1073,165
1185,74
1196,84
1473,198
1292,264
1315,181
1423,73
1456,187
1294,176
1231,261
1036,206
1195,259
1115,231
1181,269
1227,215
1204,51
1114,84
1119,33
1345,109
1475,97
1226,8
1024,183
1266,118
1360,247
1087,121
1373,273
1306,5
1473,285
1429,292
1209,29
1073,293
1185,277
1196,24
1473,191
1292,247
1315,5
1423,21
1456,75
1294,41
1231,161
1036,225
1195,129
1115,292
1181,98
1227,2
1204,237
1114,298
1119,211
1345,187
1475,201
1226,288
1024,5
1266,197
1360,44
1087,55
1373,264
1306,188
1473,27
1429,2
1209,2
1073,99
1185,263
1196,251
1473,92
1292,167
1315,293
1423,45
1456,25
1294,196
1231,269
1036,232
1195,62
1115,214
1181,236
1227,261
1204,88
1114,138
1119,252
1345,141
1475,6
1226,278
1024,56
1266,65
1360,297
1087,121
1373,178
1306,125
1473,115
1429,58
1209,9
1073,244
1185,6
1196,277
1473,133
1292,288
1315,101
1423,255
1456,152
1294,281
1231,189
1036,116
1195,186
1115,6
1181,52
1227,158
1204,3
1114,97
1119,37
1345,213
1475,131
1226,157
1024,266
1266,3
1360,199
1087,64
1373,144
1306,163
1473,149
1429,132
1209,134
1073,74
1185,109
1196,215
1473,72
1292,59
1315,97
1423,254
1456,105
1294,5
1231,3
1036,208
1195,291
1115,91
1181,137
1227,113
1204,69
1114,94
1119,15
1345,182
1475,219
1226,64
1024,16
1266,64
1360,198
1087,13
1373,54
1306,22
1473,31
1429,172
1209,191
1073,29
1185,53
1196,294
1473,87
1292,271
1315,63
1423,18
1456,215
1294,158
1231,221
1036,3
1195,245
1115,119
1181,87
1227,282
1204,254
1114,256
1119,265
1345,221
1475,258
1226,184
1024,61
1266,272
1360,246
1087,62
1373,264
1306,191
1473,251
1429,18
1209,205
1073,4
1185,93
1196,84
1473,283
1292,252
1315,91
1423,202
1456,134
1294,3
1231,94
1036,76
1195,126
1115,9
1181,16
1227,204
1204,223
1114,19
1119,158
1345,37
1475,286
1226,131
1024,182
1266,188
1360,285
1087,23
1373,77
1306,133
1473,198
1429,207
1209,1
1073,171
1185,164
1196,284
1473,111
1292,16
1315,156
1423,108
1456,265
1294,36
1231,55
1036,73
1195,278
1115,28
1181,11
1227,12
1204,13
1114,113
1119,114
1345,12
1475,13
1226,263
1024,109
1266,217
1360,246
1087,174
1373,17
1306,47
1473,41
1429,136
1209,13
1073,233
1185,206
1196,188
1473,123
1292,253
1315,44
1423,123
1456,8
1294,45
1231,259
1036,163
1195,154
1115,69
1181,83
1227,55
1204,294
1114,293
1119,3
1345,201
1475,28
1226,143
1024,24
1266,1
1360,265
1087,289
1373,41
1306,258
1473,98
1429,27
1209,284
1073,42
1185,255
1196,6
1473,293
1292,224
1315,4
1423,199
1456,229
1294,278
1231,148
1036,244
1195,244
1115,61
1181,218
1227,18
1204,1
1114,96
1119,84
1345,45
1475,201
1226,39
1024,22
1266,227
1360,104
1087,225
1373,89
1306,2
1473,211
1429,223
1209,3
1073,191
1185,98
1196,131
1473,28
1292,131
1315,33
1423,56
1456,65
1294,25
1231,149
1036,265
1195,167
1115,237
1181,66
1227,292
1204,92
1114,139
1119,96
1345,1
1475,15
1226,13
1024,84
1266,148
1360,299
1087,262
1373,69
1306,232
1473,164
1429,5
1209,133
1073,226
1185,184
1196,158
1473,256
1292,72
1315,254
1423,125
1456,2
1294,243
1231,243
1036,57
1195,206
1115,11
1181,209
1227,288
1204,257
1114,69
1119,15
1345,2
1475,107
1226,281
1024,3
1266,97
1360,162
1087,264
1373,154
1306,35
1473,217
1429,292
1209,105
1073,249
1185,232
1196,79
1473,2
1292,227
1315,95
1423,146
1456,285
1294,182
1231,15
1036,202
1195,189
1115,212
1181,28
1227,242
1204,9
1114,96
1119,299
1345,142
1475,74
1226,161
1024,174
1266,2
1360,296
1087,31
1373,163
1306,14
1473,267
1429,27
1209,114
1073,225
1185,297
1196,128
1473,275
1292,21
1315,243
1423,1
1456,174
1294,74
1231,15
1036,2
1195,185
1115,172
1181,24
1227,257
1204,169
1114,25
1119,18
1345,236
1475,172
1226,173
1024,297
1266,206
1360,92
1087,6
1373,153
1306,49
1473,1
1429,113
1209,48
1073,253
1185,16
1196,11
1473,41
1292,192
1315,12
1423,182
1456,125
1294,28
1231,269
1036,89
1195,77
1115,213
1181,104
1227,232
1204,278
1114,293
1119,122
1345,2
1475,252
1226,282
1024,1
1266,248
1360,125
1087,262
1373,47
1306,271
1473,98
1429,18
1209,232
1073,254
1185,175
1196,205
1473,154
1292,7
1315,9
1423,197
1456,7
1294,193
1231,285
1036,94
1195,153
1115,206
1181,72
1227,1
1204,21
1114,74
1119,274
1345,96
1475,122
1226,4
1024,6
1266,89
1360,157
1087,207
1373,1
1306,216
1473,178
1429,55
1209,242
1073,231
1185,11
1196,218
1473,191
1292,63
1315,74
1423,263
1456,258
1294,2
1231,273
1036,134
1195,163
1115,273
1181,119
1227,154
1204,13
1114,186
1119,207
1345,209
1475,174
1226,157
1024,198
1266,124
1360,27
1087,181
1373,129
1306,208
1473,87
1429,292
1209,24
1073,215
1185,184
1196,22
1473,242
1292,9
1315,221
1423,237
1456,193
1294,15
1231,26
1036,88
1195,185
1115,289
1181,52
1227,75
1204,167
1114,148
1119,137
1345,19
1475,14
1226,79
1024,75
1266,3
1360,277
1087,286
1373,16
1306,128
1473,177
1429,53
1209,259
1073,141
1185,207
1196,287
1473,51
1292,84
1315,176
1423,201
1456,71
1294,251
1231,103
1036,102
1195,7
1115,299
1181,131
1227,18
1204,14
1114,15
1119,154
1345,22
1475,225
1226,34
1024,137
1266,298
1360,111
1087,122
1373,219
1306,154
1473,186
1429,146
1209,99
1073,65
1185,178
1196,276
1473,68
1292,11
1315,295
1423,2
1456,27
1294,8
1231,75
1036,146
1195,27
1115,114
1181,89
1227,58
1204,258
1114,289
1119,261
1345,19
1475,14
1226,263
1024,129
1266,79
1360,209
1087,16
1373,25
1306,88
1473,53
1429,234
1209,24
1073,43
1185,103
1196,126
1473,142
1292,28
1315,201
1423,8
1456,14
1294,32
1231,21
1036,24
1195,12
1115,172
1181,23
1227,198
1204,117
1114,225
1119,52
1345,263
1475,182
1226,174
1024,114
1266,16
1360,191
1087,274
1373,8
1306,6
1473,38
1429,281
1209,55
1073,7
1185,265
1196,21
1473,5
1292,182
1315,222
1423,5
1456,87
1294,98
1231,152
1036,29
1195,281
1115,128
1181,262
1227,16
1204,283
1114,41
1119,293
1345,178
1475,224
1226,7
1024,95
1266,13
1360,113
1087,18
1373,37
1306,199
1473,252
1429,128
1209,55
1073,26
1185,293
1196,66
1473,29
1292,252
1315,56
1423,193
1456,84
1294,48
1231,173
1036,243
1195,191
1115,96
1181,77
1227,161
1204,281
1114,21
1119,141
1345,32
1475,75
1226,221
1024,5
1266,276
1360,1
1087,295
1373,211
1306,61
1473,56
1429,172
1209,86
1073,39
1185,166
1196,203
1473,279
1292,21
1315,7
1423,288
1456,84
1294,289
1231,148
1036,192
1195,14
1115,93
1181,184
1227,223
1204,158
1114,117
1119,143
1345,99
1475,234
1226,21
1024,55
1266,9
1360,118
1087,152
1373,75
1306,249
1473,157
1429,176
1209,177
1073,217
1185,71
1196,51
1473,28
1292,169
1315,253
1423,139
1456,237
1294,66
1231,177
1036,29
1195,68
1115,37
1181,274
1227,11
1204,136
1114,132
1119,147
1345,245
1475,16
1226,47
1024,151
1266,281
1360,163
1087,13
1373,241
1306,77
1473,4
1429,61
1209,217
1073,181
1185,227
1196,223
1473,277
1292,73
1315,45
1423,176
1456,29
1294,55
1231,139
1036,171
1195,29
1115,192
1181,184
1227,125
1204,125
1114,231
1119,88
1345,242
1475,59
1226,224
1024,251
1266,23
1360,19
1087,185
1373,167
1306,24
1473,49
1429,27
1209,13
1073,62
1185,251
1196,52
1473,124
1292,95
1315,244
1423,207
1456,6
1294,2
1231,278
1036,257
1195,171
1115,235
1181,31
1227,141
1204,47
1114,112
1119,137
1345,118
1475,143
1226,297
1024,147
1266,92
1360,233
1087,181
1373,74
1306,18
1473,284
1429,171
1209,175
1073,16
1185,203
1196,29
1473,89
1292,204
1315,128
1423,88
1456,79
1294,61
1231,125
1036,38
1195,14
1115,249
1181,82
1227,234
1204,146
1114,201
1119,144
1345,185
1475,24
1226,31
1024,234
1266,63
1360,159
1087,131
1373,231
1306,42
1473,167
1429,166
1209,169
1073,1
1185,134
1196,196
1473,215
1292,39
1315,243
1423,52
1456,42
1294,195
1231,47
1036,234
1195,56
1115,192
1181,128
1227,284
1204,226
1114,9
1119,222
1345,275
1475,264
1226,198
1024,261
1266,131
1360,2
1087,214
1373,26
1306,29
1473,238
1429,104
1209,193
1073,13
1185,241
1196,15
1473,173
1292,84
1315,116
1423,264
1456,101
1294,239
1231,28
1036,203
1195,261
1115,231
1181,125
1227,238
1204,271
1114,169
1119,108
1345,286
1475,31
1226,23
1024,164
1266,171
1360,192
1087,227
1373,55
1306,73
1473,192
1429,243
1209,69
1073,245
1185,151
1196,152
1473,67
1292,75
1315,196
1423,19
1456,66
1294,2
1231,198
1036,85
1195,111
1115,64
1181,212
1227,2
1204,133
1114,85
1119,208
1345,19
1475,7
1226,188
1024,98
1266,299
1360,224
1087,133
1373,21
1306,79
1473,189
1429,203
1209,41
1073,35
1185,155
1196,24
1473,78
1292,184
1315,148
1423,282
1456,134
1294,225
1231,228
1036,204
1195,113
1115,271
1181,289
1227,88
1204,231
1114,47
1119,265
1345,26
1475,68
1226,235
1024,59
1266,15
1360,263
1087,279
1373,247
1306,181
1473,31
1429,96
1209,174
1073,95
1185,16
1196,109
1473,148
1292,274
1315,106
1423,284
1456,268
1294,138
1231,134
1036,221
1195,164
1115,84
1181,7
1227,278
1204,176
1114,262
1119,139
1345,268
1475,235
1226,171
1024,15
1266,195
1360,95
1087,115
1373,252
1306,239
1473,37
1429,249
1209,221
1073,277
1185,177
1196,144
1473,98
1292,121
1315,122
1423,192
1456,179
1294,173
1231,213
1036,165
1195,25
1115,241
1181,299
1227,275
1204,179
1114,17
1119,231
1345,79
1475,98
1226,199
1024,202
1266,47
1360,97
1087,153
1373,199
1306,29
1473,115
1429,297
1209,202
1073,206
1185,156
1196,255
1473,132
1292,29
1315,101
1423,243
1456,27
1294,117
1231,57
1036,135
1195,185
1115,58
1181,98
1227,101
1204,284
1114,195
1119,44
1345,75
1475,161
1226,42
1024,176
1266,94
1360,73
1087,202
1373,34
1306,2
1473,28
1429,37
1209,79
1073,177
1185,1
1196,99
1473,84
1292,224
1315,29
1423,83
1456,32
1294,293
1231,3
1036,169
1195,288
1115,83
1181,134
1227,261
1204,188
1114,163
1119,65
1345,111
1475,11
1226,11
1024,15
1266,127
1360,196
1087,202
1373,229
1306,112
1473,163
1429,95
1209,25
1073,124
1185,99
1196,183
1473,116
1292,63
1315,211
1423,142
1456,254
1294,59
1231,135
1036,98
1195,184
1115,241
1181,4
1227,94
1204,234
1114,18
1119,209
1345,239
1475,154
1226,175
1024,2
1266,218
1360,87
1087,54
1373,268
1306,179
1473,109
1429,44
1209,1
1073,162
1185,239
1196,233
1473,135
1292,6
1315,253
1423,241
1456,126
1294,214
1231,54
1036,265
1195,261
1115,71
1181,265
1227,281
1204,284
1114,103
1119,78
1345,146
1475,111
1226,61
1024,156
1266,83
1360,92
1087,271
1373,52
1306,24
1473,182
1429,236
1209,227
1073,143
1185,23
1196,226
1473,11
1292,35
1315,188
1423,92
1456,26
1294,166
1231,112
1036,212
1195,3
1115,234
1181,226
1227,245
1204,31
1114,217
1119,106
1345,33
1475,6
1226,257
1024,108
1266,37
1360,114
1087,262
1373,1
1306,142
1473,44
1429,272
1209,123
1073,245
1185,112
1196,94
1473,196
1292,187
1315,46
1423,92
1456,291
1294,57
1231,152
1036,117
1195,152
1115,87
1181,23
1227,154
1204,125
1114,117
1119,32
1345,132
1475,4
1226,2
1024,187
1266,263
1360,14
1087,173
1373,147
1306,173
1473,208
1429,247
1209,198
1073,193
1185,136
1196,207
1473,76
1292,289
1315,128
1423,197
1456,1
1294,227
1231,251
1036,223
1195,285
1115,114
1181,242
1227,84
1204,214
1114,211
1119,34
1345,17
1475,162
1226,53
1024,215
1266,272
1360,16
1087,241
1373,179
1306,262
1473,134
1429,61
1209,224
1073,118
1185,53
1196,236
1473,199
1292,158
1315,268
1423,31
1456,31
1294,197
1231,152
1036,84
1195,28
1115,196
1181,207
1227,228
1204,79
1114,192
1119,66
1345,25
1475,11
1226,114
1024,57
1266,284
1360,254
1087,7
1373,227
1306,87
1473,97
1429,227
1209,212
1073,103
1185,203
1196,271
1473,6
1292,49
1315,266
1423,6
1456,122
1294,291
1231,184
1036,199
1195,26
1115,91
1181,23
1227,225
1204,118
1114,118
1119,107
1345,13
1475,179
1226,33
1024,14
1266,88
1360,147
1087,92
1373,254
1306,189
1473,38
1429,264
1209,6
1073,53
1185,253
1196,78
1473,202
1292,111
1315,289
1423,259
1456,5
1294,155
1231,184
1036,99
1195,133
1115,279
1181,67
1227,112
1204,23
1114,41
1119,199
1345,236
1475,123
1226,246
1024,177
1266,8
1360,226
1087,126
1373,277
1306,31
1473,12
1429,35
1209,233
1073,71
1185,255
1196,86
1473,9
1292,9
1315,26
1423,47
1456,84
1294,32
1231,152
1036,39
1195,251
1115,84
1181,121
1227,152
1204,138
1114,213
1119,101
1345,145
1475,219
1226,83
1024,154
1266,159
1360,234
1087,3
1373,235
1306,103
1473,287
1429,209
1209,9
1073,162
1185,262
1196,156
1473,6
1292,252
1315,59
1423,143
1456,167
1294,78
1231,157
1036,6
1195,292
1115,233
1181,134
1227,248
1204,106
1114,73
1119,45
1345,48
1475,103
1226,149
1024,8
1266,69
1360,258
1087,232
1373,159
1306,95
1473,172
1429,206
1209,167
1073,118
1185,65
1196,114
1473,13
1292,207
1315,213
1423,138
1456,193
1294,111
1231,102
1036,264
1195,29
1115,153
1181,117
1227,179
1204,26
1114,22
1119,211
1345,6
1475,261
1226,52
1024,224
1266,295
1360,139
1087,113
1373,222
1306,197
1473,146
1429,193
1209,249
1073,152
1185,6
1196,141
1473,56
1292,299
1315,77
1423,5
1456,49
1294,157
1231,116
1036,246
1195,258
1115,28
1181,65
1227,196
1204,169
1114,99
1119,248
1345,279
1475,24
1226,25
1024,13
1266,6
1360,297
1087,201
1373,48
1306,31
1473,169
1429,2
1209,257
1073,21
1185,297
1196,156
1473,26
1292,202
1315,53
1423,103
1456,123
1294,47
1231,12
1036,132
1195,224
1115,117
1181,151
1227,63
1204,295
1114,187
1119,94
1345,269
1475,91
1226,97
1024,85
1266,108
1360,113
1087,257
1373,247
1306,66
1473,128
1429,151
1209,299
1073,8
1185,261
1196,203
1473,133
1292,134
1315,241
1423,228
1456,27
1294,88
1231,115
1036,34
1195,268
1115,117
1181,65
1227,1
1204,224
1114,145
1119,76
1345,145
1475,183
1226,149
1024,23
1266,45
1360,204
1087,133
1373,139
1306,16
1473,164
1429,202
1209,194
1073,28
1185,79
1196,213
1473,196
1292,138
1315,19
1423,82
1456,104
1294,2
1231,211
1036,73
1195,102
1115,21
1181,8
1227,34
1204,257
1114,238
1119,281
1345,202
1475,265
1226,67
1024,24
1266,33
1360,152
1087,157
1373,27
1306,24
1473,27
1429,142
1209,105
1073,77
1185,124
1196,293
1473,8
1292,212
1315,8
1423,215
1456,271
1294,93
1231,123
1036,173
1195,81
1115,225
1181,7
1227,103
1204,211
1114,83
1119,49
1345,1
1475,9
1226,147
1024,277
1266,198
1360,88
1087,65
1373,105
1306,169
1473,252
1429,54
1209,86
1073,293
1185,224
1196,105
1473,208
1292,129
1315,84
1423,276
1456,251
1294,53
1231,291
1036,198
1195,177
1115,266
1181,192
1227,255
1204,271
1114,57
1119,201
1345,105
1475,179
1226,28
1024,229
1266,6
1360,135
1087,163
1373,139
1306,227
1473,296
1429,166
1209,115
1073,209
1185,108
1196,206
1473,15
1292,31
1315,103
1423,227
1456,163
1294,64
1231,205
1036,6
1195,56
1115,53
1181,54
1227,104
1204,124
1114,294
1119,31
1345,191
1475,189
1226,26
1024,233
1266,38
1360,98
1087,204
1373,8
1306,4
1473,37
1429,267
1209,225
1073,45
1185,213
1196,2
1473,212
1292,14
1315,266
1423,142
1456,262
1294,146
1231,122
1036,277
1195,116
1115,216
1181,59
1227,252
1204,279
1114,19
1119,232
1345,174
1475,286
1226,55
1024,165
1266,118
1360,236
1087,167
1373,93
1306,15
1473,163
1429,26
1209,25
1073,3
1185,299
1196,159
1473,16
1292,121
1315,11
1423,152
1456,56
1294,133
1231,215
1036,146
1195,293
1115,211
1181,159
1227,287
1204,118
1114,142
1119,147
1345,212
1475,133
1226,254
1024,259
1266,204
1360,43
1087,96
1373,44
1306,262
1473,213
1429,248
1209,212
1073,104
1185,148
1196,279
1473,173
1292,17
1315,214
1423,168
1456,176
1294,169
1231,103
1036,192
1195,79
1115,53
1181,278
1227,47
1204,257
1114,188
1119,149
1345,187
1475,182
1226,111
1024,259
1266,29
1360,62
1087,236
1373,246
1306,196
1473,121
1429,265
1209,68
1073,275
1185,65
1196,167
1473,33
1292,29
1315,9
1423,6
1456,291
1294,254
1231,122
1036,51
1195,223
1115,114
1181,269
1227,282
1204,231
1114,246
1119,11
1345,126
1475,217
1226,256
1024,79
1266,219
1360,11
1087,216
1373,182
1306,158
1473,3
1429,101
1209,72
1073,235
1185,212
1196,284
1473,141
1292,73
1315,3
1423,43
1456,167
1294,72
1231,42
1036,22
1195,88
1115,193
1181,79
1227,6
1204,291
1114,248
1119,211
1345,106
1475,117
1226,96
1024,249
1266,199
1360,189
1087,158
1373,21
1306,35
1473,151
1429,53
1209,58
1073,141
1185,27
1196,58
1473,34
1292,72
1315,83
1423,17
1456,2
1294,53
1231,162
1036,16
1195,113
1115,214
1181,26
1227,153
1204,227
1114,145
1119,136
1345,212
1475,142
1226,244
1024,279
1266,102
1360,4
1087,108
1373,113
1306,34
1473,65
1429,222
1209,68
1073,199
1185,242
1196,19
1473,199
1292,178
1315,65
1423,41
1456,26
1294,229
1231,94
1036,213
1195,188
1115,57
1181,6
1227,49
1204,298
1114,199
1119,85
1345,101
1475,241
1226,123
1024,158
1266,13
1360,5
1087,188
1373,175
1306,248
1473,245
1429,98
1209,57
1073,209
1185,29
1196,258
1473,144
1292,117
1315,44
1423,62
1456,262
1294,124
1231,3
1036,42
1195,116
1115,123
1181,22
1227,172
1204,224
1114,82
1119,264
1345,132
1475,221
1226,14
1024,47
1266,87
1360,22
1087,46
1373,95
1306,123
1473,189
1429,94
1209,264
1073,17
1185,12
1196,139
1473,297
1292,246
1315,182
1423,154
1456,279
1294,17
1231,102
1036,58
1195,99
1115,173
1181,21
1227,132
1204,194
1114,216
1119,137
1345,254
1475,208
1226,203
1024,15
1266,77
1360,88
